player_total,dealer_card,soft,win_prob,best_move
21,5,1,0.9005,0
18,10,0,0.322,0
18,8,0,0.373,0
19,2,0,0.6245,0
14,10,0,0.2205,1
12,6,0,0.447,0
13,7,1,0.4405,1
13,10,0,0.236,1
12,10,0,0.246,1
19,2,1,0.6355,0
18,10,1,0.3395,1
11,11,0,0.3855,1
19,8,0,0.738,0
20,10,0,0.541,0
18,8,0,0.3435,0
12,10,0,0.2255,1
13,10,0,0.2405,1
12,10,0,0.236,1
20,8,0,0.86,0
20,10,0,0.5535,0
14,6,0,0.4455,0
19,11,0,0.398,0
16,10,0,0.221,0
13,4,0,0.4075,0
10,8,0,0.5535,1
14,3,0,0.363,0
14,8,0,0.258,1
20,10,0,0.532,0
13,10,0,0.2465,1
16,11,0,0.1865,0
13,10,0,0.2455,1
10,9,0,0.4995,1
18,7,0,0.6585,0
13,10,0,0.25,1
15,2,1,0.448,1
9,7,0,0.486,1
15,10,1,0.303,1
18,11,0,0.254,0
4,2,0,0.36,1
12,8,0,0.312,1
14,2,0,0.37,0
8,7,0,0.4195,1
20,10,0,0.5235,0
12,10,0,0.2645,1
13,5,0,0.401,0
16,2,0,0.3665,0
21,5,1,0.903,0
8,5,0,0.4915,1
5,3,0,0.383,1
14,10,0,0.2195,1
15,10,0,0.2145,0
12,7,0,0.3355,1
8,7,0,0.4225,1
10,10,0,0.3935,1
20,10,0,0.553,0
17,2,0,0.3495,0
21,10,1,0.891,0
19,10,0,0.4265,0
15,10,0,0.217,0
19,4,1,0.6445,0
17,5,0,0.3855,0
16,3,0,0.367,0
17,10,0,0.2325,0
16,7,0,0.2655,1
14,4,0,0.3945,0
20,7,0,0.848,0
14,6,0,0.449,0
20,10,0,0.5405,0
21,10,1,0.8785,0
12,4,0,0.412,0
12,3,0,0.3735,1
10,10,0,0.392,1
15,11,0,0.188,0
14,10,0,0.207,1
16,10,0,0.2135,0
20,2,0,0.7595,0
14,7,0,0.297,1
20,10,0,0.5595,0
9,3,0,0.4975,1
14,11,1,0.2965,1
12,6,0,0.4255,0
11,10,0,0.4755,1
19,10,0,0.4405,0
12,6,0,0.448,0
18,10,0,0.3325,0
12,10,0,0.2285,1
6,7,0,0.256,0
18,11,0,0.242,0
17,10,1,0.32,1
14,10,0,0.2295,1
6,7,0,0.258,1
14,6,0,0.4405,0
12,5,0,0.4095,0
12,5,0,0.424,0
11,5,0,0.5945,1
18,7,0,0.6445,0
10,7,0,0.5495,1
6,3,0,0.374,1
17,4,0,0.393,0
17,10,0,0.202,0
20,10,0,0.543,0
21,2,1,0.8785,0
19,8,0,0.733,0
16,8,1,0.3825,1
14,3,0,0.3755,0
20,10,0,0.567,0
10,10,0,0.3795,1
20,7,0,0.8555,0
18,10,0,0.312,0
19,3,0,0.649,0
21,2,1,0.8735,0
12,10,0,0.263,1
20,10,1,0.559,0
21,6,1,0.905,0
18,10,0,0.323,0
11,3,0,0.5835,1
20,3,0,0.7615,0
20,6,0,0.7775,0
15,11,0,0.196,0
17,9,0,0.219,0
20,5,0,0.7705,0
19,5,0,0.6615,0
15,7,0,0.287,1
17,2,0,0.3535,0
19,3,0,0.652,0
20,10,0,0.55,0
14,2,0,0.3475,0
8,8,0,0.302,1
8,5,0,0.479,1
10,10,0,0.4025,1
7,6,0,0.456,1
8,2,0,0.42,1
10,10,0,0.4015,1
14,5,0,0.425,0
19,8,0,0.75,0
15,8,0,0.2715,1
10,8,0,0.531,1
21,9,1,0.9375,0
20,9,0,0.8235,0
16,9,0,0.237,0
6,10,0,0.2075,1
14,10,0,0.225,1
16,4,0,0.3835,0
11,10,0,0.484,1
11,8,0,0.5505,1
12,8,0,0.3235,1
15,4,1,0.517,1
13,10,0,0.2335,1
14,10,0,0.2265,0
16,5,0,0.425,0
20,4,0,0.7685,0
16,2,0,0.364,0
15,7,0,0.2885,1
14,10,0,0.2375,1
14,10,0,0.215,1
15,10,0,0.2145,0
12,4,0,0.4,0
12,6,0,0.4215,0
14,10,1,0.3105,1
16,10,1,0.3325,1
19,7,0,0.7725,0
12,4,0,0.396,0
12,8,0,0.3165,1
13,5,0,0.43,0
18,10,0,0.323,0
12,3,0,0.3945,0
14,10,0,0.222,1
18,10,0,0.311,0
15,10,0,0.226,0
17,9,0,0.218,0
20,3,0,0.7725,0
20,5,0,0.7675,0
13,6,0,0.4445,0
10,10,0,0.4065,1
7,3,0,0.38,1
14,8,0,0.286,1
8,6,0,0.4805,1
13,8,0,0.29,1
20,3,0,0.749,0
20,3,0,0.76,0
12,5,0,0.4315,0
13,6,0,0.46,0
17,5,0,0.4315,0
16,10,0,0.2145,0
12,9,0,0.283,1
18,3,0,0.496,0
12,2,0,0.3475,0
7,8,0,0.254,1
15,5,1,0.5325,1
16,7,0,0.269,0
9,8,0,0.472,1
17,9,0,0.229,0
15,10,0,0.2115,0
14,9,0,0.2375,0
18,9,0,0.362,0
15,2,0,0.3505,0
18,10,0,0.3195,0
19,10,0,0.448,0
16,10,0,0.2075,0
13,4,1,0.48,1
19,10,1,0.439,0
16,7,1,0.4425,1
16,5,1,0.507,1
21,2,1,0.8885,0
15,11,0,0.196,0
21,5,1,0.8885,0
16,7,0,0.2845,0
19,6,1,0.691,0
20,7,0,0.8525,0
13,10,0,0.235,1
18,10,0,0.3225,0
20,5,0,0.7795,0
14,10,0,0.223,1
21,9,1,0.941,0
14,5,1,0.5165,1
16,9,0,0.225,0
13,10,0,0.22,1
16,8,0,0.2455,1
13,6,0,0.442,0
16,7,0,0.276,0
9,3,0,0.48,1
11,6,0,0.6315,1
13,4,0,0.395,0
13,9,1,0.3535,1
15,8,0,0.257,1
13,7,0,0.3525,1
4,8,0,0.2625,1
20,9,0,0.848,0
19,9,0,0.474,0
12,10,0,0.247,1
10,3,0,0.5735,1
14,10,1,0.3035,1
20,8,0,0.867,0
12,5,0,0.411,0
15,8,0,0.2405,1
20,10,0,0.5405,0
15,6,0,0.462,0
9,10,0,0.326,1
21,10,1,0.8955,0
21,10,1,0.8845,0
14,2,0,0.363,0
17,9,1,0.358,1
12,11,0,0.2115,1
20,11,0,0.529,0
19,10,0,0.421,0
14,4,0,0.4025,0
15,10,0,0.2205,0
16,11,1,0.2715,1
20,10,0,0.524,0
14,10,0,0.2235,1
17,4,0,0.4065,0
12,8,0,0.321,1
20,10,0,0.559,0
19,5,1,0.6755,0
18,3,0,0.514,0
21,4,1,0.894,0
20,3,0,0.7805,0
9,4,0,0.4975,1
20,7,0,0.851,0
10,8,0,0.543,1
14,10,0,0.2225,1
13,10,0,0.2245,1
18,10,0,0.3335,0
13,10,0,0.221,1
17,10,0,0.2085,0
16,10,0,0.206,0
21,4,1,0.891,0
9,2,0,0.4725,1
20,6,0,0.7675,0
10,8,0,0.5445,1
18,7,0,0.6355,0
20,11,0,0.5335,0
10,9,0,0.519,1
16,10,0,0.213,0
17,10,0,0.213,0
13,8,0,0.2955,1
13,4,0,0.4,0
16,10,1,0.3125,1
14,9,0,0.262,1
15,10,0,0.2125,0
20,10,0,0.545,0
12,6,0,0.432,0
18,8,0,0.3745,0
13,10,0,0.233,1
21,10,1,0.9015,0
16,9,0,0.2275,0
20,4,0,0.7525,0
15,2,0,0.3705,0
13,10,0,0.232,1
17,6,0,0.4415,0
13,4,0,0.3935,0
15,8,0,0.2655,1
8,10,0,0.258,1
18,2,0,0.481,0
17,10,1,0.3285,1
12,10,0,0.2535,1
15,2,0,0.363,0
12,3,0,0.376,0
12,2,0,0.3605,0
18,8,0,0.3795,0
19,4,1,0.6585,0
17,9,0,0.22,0
18,11,0,0.272,0
16,9,0,0.227,0
15,2,0,0.3665,0
13,2,0,0.3515,0
10,2,0,0.5485,1
19,4,0,0.655,0
18,11,0,0.2515,0
18,4,0,0.5125,0
10,10,0,0.3995,1
20,4,0,0.785,0
12,3,0,0.367,0
17,9,0,0.2345,0
7,10,0,0.2165,1
9,8,0,0.461,1
14,8,1,0.3955,1
17,11,0,0.2065,0
20,6,0,0.778,0
8,11,0,0.255,1
18,2,1,0.493,0
9,10,0,0.309,1
14,10,0,0.2115,1
14,4,1,0.494,1
14,4,0,0.3845,0
9,7,0,0.526,1
15,5,0,0.415,0
9,8,0,0.4655,1
21,10,1,0.896,0
9,5,0,0.5205,1
17,10,0,0.207,0
18,10,0,0.316,0
10,3,0,0.566,1
16,3,0,0.364,0
11,2,0,0.591,1
18,11,1,0.292,1
19,11,0,0.379,0
14,10,0,0.228,1
21,3,1,0.8825,0
16,10,0,0.218,0
16,5,1,0.5135,1
20,10,0,0.544,0
7,10,0,0.24,0
20,6,1,0.789,0
13,10,0,0.234,1
13,5,0,0.4235,0
12,3,0,0.3725,0
21,11,1,0.648,0
13,8,0,0.303,1
20,10,0,0.5505,0
20,5,0,0.783,0
12,11,0,0.2135,0
9,6,0,0.5435,1
9,10,0,0.3145,1
20,8,0,0.862,0
10,2,0,0.5405,1
12,10,0,0.243,1
20,11,0,0.514,0
14,7,0,0.3065,1
16,10,0,0.213,0
9,5,0,0.533,1
17,10,0,0.2145,0
4,7,0,0.2645,0
8,9,0,0.291,1
12,11,0,0.2175,1
15,10,0,0.212,0
15,4,0,0.4025,0
18,10,0,0.3405,0
12,10,0,0.252,1
16,8,0,0.253,1
14,7,0,0.29,1
15,5,0,0.4025,0
12,3,0,0.3715,0
6,7,0,0.254,1
10,5,0,0.6,1
10,2,0,0.545,1
18,10,0,0.3155,0
14,8,0,0.285,1
10,5,0,0.585,1
13,7,0,0.3335,1
20,2,0,0.7655,0
13,8,0,0.2845,1
11,7,0,0.58,1
10,3,0,0.5485,1
15,10,0,0.213,0
10,6,0,0.6195,1
12,10,0,0.2555,1
12,8,0,0.311,1
14,9,0,0.2405,1
12,10,0,0.234,1
12,8,0,0.318,1
21,11,1,0.65,0
13,3,0,0.386,0
9,10,0,0.298,1
20,3,0,0.755,0
17,7,0,0.2685,1
20,11,0,0.4925,0
20,9,0,0.821,0
17,3,0,0.3675,0
12,10,0,0.256,1
21,7,1,0.922,0
17,11,0,0.192,0
15,10,0,0.2195,0
7,8,0,0.258,1
17,4,0,0.3995,0
20,3,0,0.771,0
13,10,0,0.2325,0
17,10,0,0.208,0
10,10,0,0.3955,1
13,5,0,0.4105,0
20,9,0,0.816,0
18,5,0,0.546,0
15,6,0,0.431,0
19,9,0,0.4635,0
14,7,0,0.3155,1
21,8,1,0.9275,0
13,5,0,0.422,0
16,5,1,0.5105,1
15,3,0,0.3765,0
12,4,0,0.4075,0
11,10,0,0.4775,1
11,10,0,0.4635,1
9,11,0,0.2955,1
16,7,0,0.258,0
13,10,0,0.2255,1
11,10,0,0.4735,1
16,10,0,0.206,0
18,10,0,0.338,0
20,3,0,0.7455,0
19,8,0,0.7405,0
17,10,0,0.203,0
13,2,0,0.364,0
19,10,1,0.441,0
18,4,0,0.5015,0
15,8,0,0.2665,0
16,5,0,0.4,0
20,7,0,0.841,0
9,4,0,0.4945,1
17,11,0,0.1805,0
15,10,0,0.215,0
9,3,0,0.495,1
20,10,0,0.5615,0
8,8,0,0.327,1
7,4,0,0.4015,1
11,7,0,0.5815,1
20,10,0,0.5305,0
20,2,0,0.7445,0
8,10,0,0.261,1
6,3,0,0.3805,0
13,10,0,0.2425,1
14,10,0,0.229,0
16,10,0,0.21,0
10,8,0,0.5285,1
5,10,0,0.2185,1
12,3,0,0.3635,1
16,3,0,0.367,0
11,11,0,0.3635,1
12,5,0,0.4175,0
19,10,0,0.4435,0
15,9,0,0.232,0
20,8,0,0.879,0
16,10,1,0.3005,1
21,2,1,0.875,0
14,10,0,0.2335,1
10,10,0,0.379,1
10,3,0,0.5725,1
19,3,1,0.6385,0
15,9,0,0.234,1
4,5,0,0.4285,0
21,10,1,0.8755,0
17,10,0,0.199,0
16,7,0,0.275,0
11,8,0,0.545,1
16,10,1,0.3265,1
16,2,0,0.3345,0
11,2,0,0.5665,1
13,6,1,0.5275,1
14,11,0,0.1955,0
14,10,0,0.2165,0
14,6,0,0.442,0
10,5,0,0.5815,1
15,10,1,0.315,1
18,10,0,0.337,0
10,11,0,0.339,1
17,8,0,0.249,0
12,10,0,0.263,1
18,10,0,0.329,0
18,10,0,0.3265,0
16,5,1,0.5195,1
20,7,0,0.851,0
9,10,0,0.3055,1
20,10,0,0.542,0
20,10,0,0.553,0
12,11,0,0.223,1
21,10,1,0.876,0
15,7,0,0.2715,0
15,7,1,0.404,1
17,8,0,0.2425,0
14,4,1,0.4875,1
20,10,1,0.5555,0
14,10,1,0.3105,1
10,8,0,0.5505,1
21,10,1,0.9,0
13,6,0,0.4475,0
10,10,0,0.3845,1
9,9,0,0.3415,1
7,10,0,0.2225,0
18,10,0,0.3155,0
14,4,0,0.3765,0
8,3,0,0.439,1
20,10,0,0.54,0
18,3,0,0.527,0
12,10,0,0.252,1
7,5,0,0.436,1
14,11,1,0.2755,1
12,5,0,0.4075,0
15,8,0,0.253,1
11,3,0,0.6065,1
20,11,0,0.508,0
18,10,0,0.3145,0
12,10,0,0.2615,1
6,7,0,0.266,1
12,11,0,0.2135,1
15,4,0,0.396,0
18,4,0,0.5265,0
20,11,0,0.5015,0
11,7,0,0.566,1
19,10,0,0.4245,0
16,8,0,0.2595,1
17,9,0,0.2275,0
12,11,0,0.217,1
19,10,0,0.443,0
14,5,0,0.4135,0
12,7,0,0.3255,1
20,11,0,0.509,0
20,9,0,0.822,0
6,7,0,0.2605,0
17,6,0,0.422,0
18,3,0,0.488,0
14,9,0,0.259,1
20,10,0,0.549,0
14,10,0,0.221,0
7,2,0,0.3735,1
20,4,1,0.7715,0
16,10,1,0.3265,1
20,6,0,0.776,0
18,10,1,0.3355,1
16,3,0,0.378,0
20,9,0,0.801,0
16,10,0,0.2085,0
21,10,1,0.9,0
16,10,0,0.205,0
13,8,0,0.3095,1
4,4,0,0.411,1
12,6,0,0.4695,0
14,5,0,0.427,0
19,11,0,0.3825,0
9,2,0,0.4765,1
12,7,0,0.3495,1
11,10,0,0.4745,1
12,10,0,0.2455,1
15,4,0,0.404,0
10,9,0,0.4975,1
16,2,0,0.362,0
21,10,1,0.883,0
11,10,0,0.4875,1
13,8,0,0.289,1
20,10,0,0.537,0
9,2,0,0.494,1
20,4,0,0.776,0
16,6,0,0.431,0
20,2,0,0.7655,0
17,11,1,0.2815,1
21,6,1,0.8875,0
17,2,0,0.3505,0
20,3,0,0.762,0
11,9,0,0.5265,1
16,11,0,0.1945,0
8,7,0,0.4005,1
9,3,0,0.491,1
19,2,0,0.632,0
16,4,0,0.39,0
12,8,0,0.3375,1
10,8,0,0.5365,1
15,10,0,0.2025,1
16,4,0,0.373,0
21,8,1,0.91,0
16,10,0,0.216,0
15,6,1,0.5195,1
14,10,1,0.338,1
15,10,0,0.204,1
13,3,0,0.367,0
16,7,0,0.2845,1
13,4,0,0.4,0
11,3,0,0.583,1
19,5,0,0.643,0
17,6,1,0.531,1
20,10,0,0.544,0
21,10,1,0.884,0
10,7,0,0.5615,1
18,5,1,0.5495,1
17,10,1,0.3025,1
18,6,1,0.5755,1
15,10,0,0.1975,0
13,4,0,0.415,0
13,7,0,0.32,1
8,10,0,0.2635,1
20,8,0,0.86,0
15,10,0,0.2135,1
10,2,0,0.551,1
20,8,0,0.856,0
21,9,1,0.935,0
20,3,1,0.766,0
13,2,0,0.3525,0
14,10,0,0.231,1
19,10,0,0.4345,0
9,3,0,0.4965,1
18,10,0,0.346,0
16,10,0,0.21,0
13,2,1,0.4525,1
19,11,0,0.39,0
12,2,0,0.3615,0
13,3,0,0.388,0
20,7,0,0.8375,0
16,8,0,0.2565,1
20,6,0,0.803,0
20,10,0,0.5265,0
21,2,1,0.879,0
19,11,0,0.4005,0
17,2,0,0.347,0
20,10,0,0.5545,0
14,4,1,0.483,1
19,8,0,0.7145,0
13,8,1,0.4095,1
20,4,1,0.7835,0
19,8,1,0.7425,0
15,3,0,0.387,0
14,2,0,0.367,0
14,3,0,0.377,0
10,10,0,0.378,1
13,11,0,0.1975,0
16,8,0,0.2685,1
17,2,0,0.3595,0
16,9,0,0.2285,0
12,7,0,0.346,1
12,2,0,0.361,0
19,10,0,0.432,0
15,10,1,0.325,1
20,3,0,0.7725,0
21,3,1,0.864,0
11,10,0,0.454,1
15,7,0,0.296,1
18,4,1,0.5205,0
15,10,1,0.3125,1
20,6,0,0.764,0
18,11,0,0.256,0
14,2,0,0.368,0
6,3,0,0.3715,0
9,8,0,0.4565,1
15,2,0,0.339,0
9,10,0,0.315,1
18,4,0,0.5365,0
15,4,0,0.401,0
12,4,0,0.384,0
12,10,0,0.253,1
11,5,0,0.6115,1
20,10,0,0.546,0
12,10,0,0.2505,1
18,10,0,0.328,0
10,8,0,0.5275,1
18,8,0,0.3795,0
21,8,1,0.9245,0
16,10,0,0.2255,0
8,10,0,0.276,1
4,11,0,0.2,0
16,10,0,0.2375,0
9,4,0,0.5155,1
11,5,0,0.62,1
6,10,0,0.2205,1
20,2,0,0.763,0
16,10,0,0.2135,0
17,5,0,0.412,0
16,8,0,0.2525,0
19,10,0,0.4345,0
13,6,0,0.4475,0
14,7,0,0.3015,1
14,7,0,0.306,1
13,10,0,0.2265,1
17,11,1,0.291,1
14,2,1,0.451,1
16,9,0,0.236,0
10,11,0,0.331,1
21,10,1,0.8935,0
20,10,0,0.541,0
12,9,0,0.2815,1
14,3,1,0.4675,1
18,7,0,0.617,0
15,11,1,0.2675,1
13,3,1,0.441,1
12,10,0,0.245,1
7,10,0,0.2155,1
8,11,0,0.2265,1
19,10,0,0.431,0
15,10,0,0.21,0
19,10,0,0.4305,0
17,10,0,0.2195,0
13,10,0,0.248,1
19,8,0,0.713,0
12,8,0,0.3255,1
20,8,0,0.8655,0
10,10,0,0.394,1
9,4,0,0.4955,1
14,5,1,0.5155,1
20,2,0,0.751,0
14,7,0,0.3095,1
16,11,0,0.1975,0
9,6,0,0.533,1
19,3,1,0.649,0
18,10,1,0.3405,1
9,4,0,0.4945,1
20,10,0,0.54,0
11,10,0,0.4755,1
12,11,0,0.2155,0
20,4,0,0.7715,0
15,3,0,0.3905,0
19,8,0,0.741,0
13,2,0,0.3585,0
19,11,0,0.3835,0
15,10,0,0.212,0
17,8,0,0.248,0
9,7,0,0.4955,1
18,4,0,0.5075,0
14,10,0,0.2095,0
13,8,0,0.309,1
14,6,0,0.446,0
4,6,0,0.432,0
19,2,0,0.632,0
9,4,0,0.495,1
15,10,0,0.2145,0
5,10,0,0.211,0
14,10,0,0.2345,1
12,5,0,0.4205,0
13,8,0,0.3055,1
15,11,0,0.201,0
16,4,0,0.4025,0
8,5,0,0.45,1
20,8,0,0.8465,0
14,8,1,0.394,1
15,4,0,0.415,0
15,9,0,0.2445,0
12,8,0,0.311,1
13,10,0,0.2295,1
18,3,0,0.51,0
10,10,0,0.4215,1
15,10,0,0.216,0
9,10,0,0.3085,1
12,11,0,0.2155,1
10,5,0,0.591,1
12,10,0,0.263,1
16,10,0,0.2235,0
16,2,0,0.342,0
12,10,0,0.2525,1
14,11,0,0.2005,0
18,6,0,0.584,0
8,8,0,0.306,1
17,10,0,0.208,0
4,7,0,0.2565,1
15,10,0,0.2115,0
16,5,1,0.5015,1
17,10,1,0.318,1
18,10,0,0.3385,0
7,5,0,0.4385,1
13,10,0,0.2415,1
16,5,1,0.531,1
20,7,0,0.862,0
12,10,0,0.252,1
20,4,0,0.768,0
16,8,0,0.254,1
13,3,0,0.365,0
16,10,0,0.21,0
10,3,0,0.565,1
14,11,0,0.19,0
16,9,0,0.2385,0
15,10,0,0.2115,0
16,10,0,0.213,0
16,10,0,0.2185,0
21,10,1,0.888,0
11,7,0,0.584,1
10,10,0,0.4095,1
12,10,0,0.2445,1
16,2,0,0.3505,0
17,10,0,0.192,0
19,6,0,0.673,0
10,2,0,0.56,1
20,3,0,0.769,0
21,10,1,0.8865,0
18,8,1,0.4295,1
14,10,0,0.226,1
9,5,0,0.5055,1
14,7,0,0.3095,1
11,5,0,0.5975,1
20,6,0,0.7855,0
10,4,0,0.576,1
16,2,0,0.371,0
19,5,0,0.646,0
20,10,0,0.548,0
20,10,0,0.546,0
21,10,1,0.887,0
18,10,0,0.309,0
17,6,0,0.414,0
18,4,0,0.499,0
9,10,0,0.322,1
20,7,0,0.844,0
16,10,1,0.3125,1
16,10,0,0.215,0
15,8,0,0.2585,0
20,9,1,0.835,0
16,7,0,0.2685,1
12,11,0,0.2285,1
11,10,0,0.4885,1
15,3,1,0.4865,1
9,10,0,0.304,1
19,10,0,0.4225,0
14,2,0,0.36,0
17,2,0,0.362,0
18,8,0,0.381,0
21,5,1,0.891,0
11,10,0,0.474,1
11,4,0,0.62,1
19,2,0,0.6365,0
17,2,1,0.445,1
16,10,0,0.221,0
14,6,0,0.437,0
13,10,0,0.233,1
16,10,0,0.2165,0
12,7,0,0.3455,1
13,11,0,0.195,1
17,7,0,0.2625,0
17,4,0,0.3925,0
14,10,0,0.2215,1
14,7,1,0.4155,1
16,11,0,0.215,0
19,2,0,0.617,0
19,2,0,0.644,0
19,8,0,0.737,0
7,5,0,0.4305,1
10,9,0,0.4685,1
13,4,0,0.3755,0
12,7,0,0.355,1
19,10,0,0.424,0
15,10,0,0.213,0
16,5,0,0.4155,0
14,3,0,0.3975,0
13,7,0,0.3435,1
13,4,0,0.405,0
12,11,0,0.228,1
7,6,0,0.455,0
19,7,1,0.78,0
12,10,0,0.252,1
15,3,0,0.382,0
15,9,0,0.232,1
16,11,1,0.282,1
17,8,0,0.2425,0
12,2,0,0.375,0
12,2,0,0.355,1
12,10,0,0.239,1
12,10,0,0.2625,1
10,9,0,0.4905,1
15,4,0,0.4005,0
20,8,0,0.8575,0
19,6,0,0.6745,0
12,10,0,0.245,1
21,10,1,0.8965,0
20,11,0,0.508,0
12,4,0,0.395,0
20,10,0,0.5495,0
18,7,0,0.628,0
15,7,0,0.2875,1
9,3,0,0.5085,1
12,11,0,0.2055,1
11,6,0,0.6365,1
21,9,1,0.9345,0
13,10,0,0.229,1
15,6,0,0.426,0
20,10,0,0.5465,0
13,10,0,0.237,1
21,10,1,0.89,0
10,5,0,0.6035,1
18,11,0,0.266,0
19,4,0,0.65,0
21,9,1,0.9465,0
5,6,0,0.456,0
16,2,0,0.3715,0
19,3,0,0.6185,0
14,10,0,0.237,0
20,6,0,0.7785,0
12,7,0,0.3445,1
13,10,1,0.2985,1
14,9,0,0.2545,1
14,3,0,0.3865,0
13,11,0,0.1985,1
12,3,0,0.37,0
20,3,0,0.76,0
19,8,0,0.732,0
19,3,0,0.6405,0
15,10,0,0.218,0
13,5,0,0.435,0
13,4,0,0.391,0
9,6,0,0.5645,1
15,9,1,0.373,1
19,7,0,0.7755,0
20,2,0,0.7425,0
16,10,0,0.2185,0
8,10,0,0.256,1
7,9,0,0.2465,1
19,6,0,0.656,0
4,8,0,0.2575,1
16,11,0,0.206,0
6,3,0,0.377,0
19,10,0,0.428,0
11,5,0,0.607,1
15,8,0,0.2495,0
11,2,0,0.575,1
15,10,0,0.2175,0
20,10,0,0.548,0
19,8,0,0.7425,0
6,5,0,0.4135,0
18,7,0,0.625,0
4,6,0,0.464,0
14,10,0,0.2255,1
20,10,0,0.5485,0
14,5,1,0.517,1
15,7,0,0.28,1
8,3,0,0.4665,1
13,10,0,0.242,1
9,3,0,0.4915,1
14,10,0,0.203,1
8,10,0,0.2725,1
6,10,0,0.2145,0
12,2,0,0.358,0
19,10,0,0.43,0
15,5,0,0.407,0
5,2,0,0.368,0
20,4,0,0.762,0
14,9,0,0.2515,1
11,11,0,0.368,1
21,10,1,0.89,0
17,10,0,0.2185,0
12,7,0,0.355,1
20,3,0,0.79,0
10,8,0,0.514,1
12,3,0,0.38,0
19,7,1,0.78,0
18,3,1,0.5055,0
16,6,0,0.461,0
19,7,1,0.764,0
14,2,0,0.3495,0
13,4,0,0.3925,0
11,3,0,0.594,1
16,6,0,0.4445,0
10,10,0,0.418,1
16,3,0,0.3685,0
20,6,0,0.7805,0
15,10,0,0.2055,1
7,11,0,0.1875,0
11,2,0,0.5845,1
21,3,1,0.8885,0
17,3,0,0.373,0
19,10,0,0.453,0
21,6,1,0.89,0
13,4,0,0.372,0
10,6,0,0.611,1
17,2,0,0.3735,0
14,9,1,0.351,1
12,8,0,0.316,1
10,11,0,0.335,1
18,8,0,0.3815,0
12,5,0,0.414,0
6,3,0,0.378,1
18,5,0,0.522,0
9,2,0,0.4935,1
19,7,0,0.779,0
8,4,0,0.463,1
18,9,0,0.3515,0
20,2,0,0.749,0
20,5,0,0.78,0
16,2,0,0.361,0
15,5,1,0.497,1
14,3,0,0.3725,0
12,10,0,0.244,1
9,10,0,0.3195,1
13,10,0,0.2265,1
18,11,0,0.261,0
14,4,0,0.3785,0
17,5,0,0.4055,0
20,5,0,0.7795,0
10,10,0,0.398,1
14,7,0,0.298,1
7,10,0,0.2285,1
18,10,1,0.331,0
14,3,0,0.389,0
20,11,1,0.4915,0
7,10,0,0.2305,1
8,9,0,0.301,1
18,10,0,0.309,0
15,3,1,0.49,1
10,10,0,0.4025,1
8,8,0,0.3185,1
14,10,0,0.2115,1
17,8,0,0.2425,0
16,8,0,0.2405,0
19,10,0,0.428,0
12,8,0,0.3215,1
20,4,0,0.783,0
12,9,0,0.2935,1
14,10,0,0.231,0
9,4,0,0.5075,1
14,6,1,0.533,1
12,10,0,0.2375,1
16,2,0,0.371,0
15,8,0,0.263,1
8,10,0,0.2545,1
17,7,0,0.2685,0
19,5,0,0.6695,0
16,10,0,0.206,0
13,6,0,0.4525,0
16,5,1,0.5085,1
5,11,0,0.2,1
5,5,0,0.416,0
11,5,0,0.6155,1
16,11,0,0.194,0
20,11,0,0.5395,0
18,2,1,0.4995,1
11,7,0,0.5705,1
5,6,0,0.455,1
19,10,0,0.423,0
14,10,0,0.221,1
17,6,0,0.436,0
7,7,0,0.2955,1
10,9,0,0.4785,1
21,3,1,0.8875,0
11,4,0,0.6045,1
20,8,0,0.8605,0
21,10,1,0.89,0
15,10,0,0.2105,1
20,10,0,0.5415,0
14,10,0,0.2095,1
13,10,0,0.2265,1
6,10,0,0.216,0
18,10,0,0.318,0
10,10,0,0.393,1
11,2,0,0.5785,1
12,10,0,0.238,1
13,5,0,0.405,0
12,10,0,0.248,1
19,4,1,0.6475,0
19,2,0,0.627,0
8,5,0,0.4605,1
18,4,1,0.5375,1
18,5,0,0.55,0
20,4,0,0.7865,0
13,11,0,0.2105,0
12,3,0,0.379,0
20,8,0,0.8695,0
8,4,0,0.4515,1
20,7,0,0.842,0
13,5,1,0.491,1
20,3,0,0.764,0
18,10,1,0.3425,1
17,10,0,0.2015,0
12,9,0,0.282,1
10,2,0,0.574,1
20,10,0,0.555,0
12,10,0,0.2425,1
15,10,0,0.2225,0
15,10,0,0.2175,0
12,10,0,0.266,1
18,10,0,0.326,0
18,2,0,0.4865,0
13,10,0,0.2315,1
16,9,0,0.248,0
11,5,0,0.6175,1
17,8,0,0.238,0
5,8,0,0.256,1
7,3,0,0.388,1
20,5,0,0.779,0
20,7,0,0.8495,0
9,10,0,0.3115,1
16,4,0,0.392,0
15,10,0,0.224,0
12,10,0,0.2505,1
16,10,0,0.223,0
14,9,0,0.251,1
20,10,0,0.541,0
16,2,1,0.439,1
16,6,0,0.455,0
18,10,0,0.312,0
15,6,0,0.4265,0
13,4,1,0.501,1
12,10,0,0.261,1
17,9,0,0.237,0
16,10,0,0.206,0
10,5,0,0.5925,1
20,10,0,0.5395,0
8,8,0,0.336,1
14,5,0,0.4045,0
13,2,0,0.3655,0
13,3,0,0.3915,0
18,9,0,0.351,0
12,10,0,0.2585,1
18,8,0,0.367,0
10,10,0,0.393,1
8,5,0,0.4645,1
8,8,0,0.3105,1
18,5,1,0.538,0
15,9,1,0.362,1
14,6,0,0.4365,0
18,8,0,0.3835,0
12,3,0,0.3745,0
